,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
434,79,ketone,Common buckwheat,4721.0,chemical,0.18131
440,81,ketone,Fig,1233.2,chemical,0.2002
448,82,ketone,Fennel,3176.25,chemical,0.17289
450,82,mercaptan,Fennel,18.600000191,chemical,0.00101
457,83,ketone,Strawberry,489.0,chemical,0.22436
467,85,ketone,Soy bean,67275.25,chemical,0.15334
476,86,ketone,Sunflower,11937.0,chemical,0.16468
479,87,mercaptan,Sea-buckthornberry,38.38,chemical,0.99353
487,88,ketone,Barley,5622.762782,chemical,0.15753
498,91,ketone,Swamp cabbage,1061.25,chemical,0.2018
505,92,ketone,Sweet potato,1486.7,chemical,0.17757
507,92,mercaptan,Sweet potato,0.13,chemical,2e-05
513,93,ketone,Black walnut,1778.0,chemical,0.18643
519,94,ketone,Common walnut,1316.5,chemical,0.17884
526,95,ketone,Lettuce,1173.65,chemical,0.1828
534,98,ketone,Lentils,8865.25,chemical,0.16229
541,99,ketone,Garden cress,240.0,chemical,0.19672
543,99,mercaptan,Garden cress,2.0,chemical,0.00164
550,101,ketone,Flaxseed,3525.0,chemical,0.18392
558,105,ketone,Apple,413.25,chemical,0.14026
567,106,ketone,Mango,490.0,chemical,0.32775
574,112,ketone,Spearmint,1207.0,chemical,0.19688
581,113,ketone,Peppermint,195.0,chemical,0.19697
591,119,ketone,Sweet basil,2059.0,chemical,0.1589
598,120,ketone,Evening primrose,568.5,chemical,0.15708
604,121,ketone,Olive,93.0,chemical,0.15721
607,121,vinegar,Olive,0.218815747,chemical,0.00037
615,124,ketone,Common oregano,500.0,chemical,0.11105
625,125,ketone,Rice,15562.0,chemical,0.20941
632,126,ketone,Millet,4542.0,chemical,0.2793
638,127,ketone,Poppy,2400.0,chemical,0.20196
640,127,mercaptan,Poppy,1.1,chemical,9e-05
646,129,ketone,Parsnip,404.6212969,chemical,0.18874
648,129,mercaptan,Parsnip,0.39680000000000004,chemical,0.00019
655,130,ketone,Avocado,855.25,chemical,0.21526
661,131,ketone,Parsley,2615.0,chemical,0.13379
663,131,mercaptan,Parsley,331.276400001,chemical,0.01695
671,133,ketone,Lima bean,7334.5,chemical,0.16093
677,134,ketone,Common bean,38074.2,chemical,0.15709
684,135,ketone,Date,415.5,chemical,0.15161
689,136,mercaptan,Black chokeberry,8.56,chemical,0.89727
695,138,ketone,Pine nut,2024.0,chemical,0.18665
702,139,ketone,Pepper (Spice),616.0,chemical,0.06774
708,140,ketone,Pistachio,7638.0,chemical,0.17459
715,141,ketone,Common pea,10484.8,chemical,0.16967
722,142,ketone,Purslane,862.5,chemical,0.19004
724,142,mercaptan,Purslane,2.8,chemical,0.00062
730,143,ketone,"Prunus (Cherry, Plum)",184.0,chemical,0.21247
737,144,ketone,Apricot,1490.0,chemical,0.14658
744,145,ketone,Sweet cherry,26.0,chemical,0.16426
746,145,mercaptan,Sweet cherry,0.05,chemical,0.00032
748,146,mercaptan,Sour cherry,26.04,chemical,0.73705
754,147,ketone,European plum,445.45,chemical,0.21042
762,148,ketone,Almond,11894.7,chemical,0.18371
764,148,mercaptan,Almond,2.788299999,chemical,4e-05
773,149,ketone,Peach,1856.1,chemical,0.24295
780,150,ketone,Guava,402.1,chemical,0.24809
788,152,ketone,Pear,283.65,chemical,0.18722
790,152,mercaptan,Pear,0.3,chemical,0.0002
795,153,ketone,Radish,321.25,chemical,0.15938
802,154,ketone,Garden rhubarb,116.0,chemical,0.18228
807,155,mercaptan,Blackcurrant,0.12,chemical,0.00317
816,158,ketone,Watercress,1775.5,chemical,0.20341
823,159,ketone,Rosemary,172.0,chemical,0.18978
833,162,ketone,Red raspberry,183.6690585,chemical,0.2991
842,164,ketone,Sorrel,260.0,chemical,0.20218
850,169,ketone,Rye,7162.610298,chemical,0.17783
860,170,ketone,Sesame,21115.6,chemical,0.17941
866,171,ketone,Garden tomato,3287.0,chemical,0.20694
868,171,mercaptan,Garden tomato,0.0106,chemical,0.0
878,173,ketone,Garden tomato (var.),208.1,chemical,0.17
888,174,ketone,Eggplant,678.32,chemical,0.19118
890,174,mercaptan,Eggplant,0.14420000000000002,chemical,4e-05
899,175,ketone,Potato,9507.95,chemical,0.1478
907,177,ketone,Sorghum,1741.0,chemical,0.30607
915,178,ketone,Spinach,3001.6,chemical,0.17743
923,179,ketone,Cloves,290.0,chemical,0.1539
934,182,ketone,Cocoa bean,1040.0,chemical,0.17886
944,186,ketone,Fenugreek,2017.0,chemical,0.14078
952,187,ketone,Common wheat,1745.9,chemical,0.10195
960,188,ketone,"Vaccinium (Blueberry, Cranberry, Huckleberry)",228.0,chemical,0.22026
967,191,ketone,Highbush blueberry,105.0,chemical,0.21401
976,192,ketone,American cranberry,49.0,chemical,0.19107
979,192,vinegar,American cranberry,5.056999981,chemical,0.01972
988,197,ketone,Broad bean,3248.0,chemical,0.08668
997,198,ketone,Adzuki bean,3702.05,chemical,0.19656
1003,199,ketone,Gram bean,1721.0,chemical,0.15024
1009,200,ketone,Mung bean,6183.7,chemical,0.17308
1017,204,ketone,Common grape,213.0,chemical,0.18499
1026,205,ketone,Corn,31416.1,chemical,0.2424
1035,206,ketone,Ginger,472.15,chemical,0.12715
1040,207,mercaptan,Arctic blackberry,1.4,chemical,0.90323
1046,208,ketone,Banana,302.0,chemical,0.17922
1053,214,ketone,Celeriac,146.0,chemical,0.23285
1060,224,ketone,Longan,742.0,chemical,0.42303
1062,226,mercaptan,Garden onion (var.),15.888333571,chemical,0.74263
1069,229,ketone,Nectarine,51.0,chemical,0.24752
1076,237,ketone,Swiss chard,534.975358,chemical,0.16724
1086,241,ketone,Welsh onion,86.0,chemical,0.15223
1093,242,ketone,Hard wheat,427.0,chemical,0.11744
1100,243,ketone,Shallot,668.0,chemical,0.15901
1103,244,mercaptan,Rocket salad,0.78,chemical,0.30469
1110,245,ketone,Carrot,2645.25,chemical,0.27405
1112,245,mercaptan,Carrot,0.7753,chemical,8e-05
1121,246,ketone,Triticale,977.0,chemical,0.13553
1127,247,ketone,Black cabbage,655.0,chemical,0.17274
1134,249,ketone,Celery leaves,146.0,chemical,0.23285
1141,252,ketone,Pak choy,438.0,chemical,0.26187
1148,253,ketone,Napa cabbage,241.0,chemical,0.24999
1156,256,ketone,Grapefruit,293.0,chemical,0.15122
1166,261,ketone,Daikon radish,385.0,chemical,0.16493
1175,264,ketone,Red beetroot,584.0,chemical,0.2471
1186,268,ketone,Beer,235.347,chemical,0.00563
1199,269,ketone,Other bread,5776.0,chemical,0.1272
1206,270,ketone,Breakfast cereal,22562.0,chemical,0.1753
1212,272,ketone,Other soy product,28256.0,chemical,0.14856
1218,274,ketone,Pasta,17372.0,chemical,0.12757
1225,275,ketone,Biscuit,18552.0,chemical,0.12839
1236,280,ketone,Abalone,2203.0,chemical,0.19112
1243,283,ketone,Acorn,1238.0,chemical,0.19481
1249,284,ketone,Winter squash,515.0,chemical,0.18327
1255,286,ketone,Red king crab,2132.0,chemical,0.17851
1264,289,ketone,Amaranth,2081.6,chemical,0.1782
1270,291,ketone,Arrowroot,14.0,chemical,0.19178
1276,292,ketone,Asian pear,17.0,chemical,0.19767
1282,293,ketone,Atlantic herring,6313.0,chemical,0.18845
1288,294,ketone,Atlantic mackerel,2567.0,chemical,0.18843
1294,295,ketone,Painted comber,1990.0,chemical,0.18567
1300,296,ketone,Atlantic pollock,2683.0,chemical,0.18843
1306,297,ketone,Atlantic wolffish,4375.0,chemical,0.19979
1311,298,ketone,Bamboo shoots,350.0,chemical,0.18421
1317,299,ketone,Striped bass,2447.0,chemical,0.18842
